Have I ever accidentally gotten myself or someone else pregnant?,3,A little too personal? idk 
Am I addicted to gambling?,3,Where did this one come from?? 
(tf) One time I stole underwear.,3,
If I had an S.O. go to prison for a year\; would I fuck other people?,3,"Not inherently problematic, I guess.. "
When I'm not in the mood\; do I make shit up to get out of sex?,3,
Can I lick my own nipple?,3,
Do I like to sniff farts?,3,Ew 
Do I swallow sex fluids?,3,"Changed ""splooge"" to ""sex fluids"" not sure it's any better "
Will I die regretting my sex life?,3,
Have I ever peed in a hot tub?,3,
(tf) One time I tested positive for an STD,3,"Maybe, too personal/too heavy? "
Have I ever been naked with a bartender?,3,What a weirdly specific question 
(tf) One time I developed a cold sore the day after going down on a stranger.,3,
(tf) I have spermicidal lube at home.,3,
(tf) When somebody walks by in tight pants I try to see their genital outlines.,3,
(tf) I eat oranges (or other foods) so that my fluids taste nice.,3,
(tf) I like to watch mating monkeys.,3,So specific! But kind of of hilarious 
When referring to my privates\; what word do I use?,3,Could be very personal but people can also skip this 
Do I fetishize pregnancy?,3,
(tf) If I cheated\; I'd definitely get caught.,3,
Do I talk to my parents about sex?,3,
Do I fuck to end fights?,3,
(tf) One time I unzipped my pants in a movie theater.,3,
Do I say dirty shit during sex?,3,
Do I watch porn?,3,
I'm home alone. Where do I wank off?,3,Is wank an okay phrasing? 
Do I cry when I'm extremely bored?,3,Off theme? But kinda funny 
(tf) One time I fell for a stoner.,3,boring 
How many people have I fucked?,3,
(tf) I'll never have a threesome\; even though I fantasize about it all the time.,3,Kinda a downer? 
Do I have weird nipples?,3,
Have I ever paid for sex?,3,
(wp) Romance with a rich 6 or a poor 10.,3,
Have I ever had an orgasm on the highway?,3,Road in general? 
Do I prefer to top or bottom?,3,
(tf) One time rather than extracting it\; I swallowed a stray pube during oral.,3,
Do I like to squirt liquid up my anus?,3,
Do I have delay spray?,3,
(tf) I tend to make poor impulse decisions.,3,
(tf) I make poor life choices because I love drama.,3,
(tf) One time I put cling film over someone's face and dropped a deuce on that mother fucker,3,
Who took my virginity?,3,
Would I live in a van with a hot person?,3,
Do I enhance cock with rings?,3,Is the phrasing funny or confusing? 
Have I ever had a prison romance?,3,
Do I tickle my butthole for pleasure?,3,
Do I have a vibrator that is capable of both g-spot and clitoral stimulation?,3,Bit boring? 
Would I rather fuck a Marine or a guitar player?,3,Surely we can come up with a better pair 
Would I rather fuck a cop or a firefighter?,3,"Again, there's gotta be a more interesting pair "
Do I tell my partner to keep going when I like what they're doing in bed?,3,
Am I attracted to people who ruin my life?,3,
(tf) One time my privates were skillfully groped under the cover of a dinner table.,3,
(tf) One time\; I shat while masturbating on the pot.,3,
Have I ever confessed my darker deeds in a church?,3,
(tf) I worry about going to heaven because there is no sex there.,3,
Do I naked sunbathe in my backyard?,3,City life :( 
Am I inconvienently attracted to an in-law?,3,
When I've had enough\; do I fake it?,3,
(tf) One time I fucked a cheater.,3,
(tf) One time I got oral from a nurse.,3,
I have attended ___ sex parties.,3,
I so should have fucked ___ when I had the chance.,3,
My porno category of choice is ___,3,
Are there condoms in my pocket?,3,
(tf) I would definitely bone on a first date.,3,
(tf) One time a condom ruptured and I exchanged unwanted fluids.,3,
(tf) I like to makeout before fucking.,3,Boring 
(tf) One time I found my mom's vibrator.,3,
(tf) One time I met someone at a bar and fucked their brains out after a few drinks.,3,Not too happy with the wording 
Have I done group sex?,3,
Do I announce when I'm about to finish?,3,
Have I ever paid for sex?,3,
(tf) One time I was aroused by a doctor.,3,
(tf) One time I rode a bike bum naked.,3,
Have I masterbated behind the closed doors of a closet?,3,
(tf) One time I walked in on my parents.,3,
(tf) One time I had sex in a trailer home.,3,Another??? 
(tf) One time I stuck my hands down somebody's pants at a concert.,3,
(tf) Weddings get me all hot and bothered.,3,
(tf) I often question my sexuality.,3,
Have I performed sex acts with my arms tied behind my back?,3,
(tf) Money makes my horny.,3,
Have I ever infected somebody with chlamydia?,3,
Do I talk about sex with my siblings?,3,
(tf) I think facials are cringy.,3,
(tf) I do the same thing every time I fuck.,3,
Have I boned someone to get back at someone else?,3,
(tf) Sometimes I fuck on drugs.,3,
In my dream orgy how many people are present? ,3,
(tf) One time had sex with a barista.,3,"And more ""have I had sex with ___ person"" "
Have I ever had genital lice?,3,
(tf) One time I masturbated at work.,3,
Have I ever unzipped someone else's pair of leather pants?,3,Bizzarely small details 
I'm rarely in the mood because I'm always tired.,3,
(tf) One time I gave a co-worker oral.,3,
Do I have butt acne?,3,
Have I ever damaged property while trespassing?,3,
Have I slipped pearls up my ass?,3,
(tf) One time I fucked soneone less than 6h after meeting them.,3,
(tf) One time I got in a fight over a boner.,3,
Do I fantasize about getting some in public while fully clothed?,3,
Do I wear a thong on the beach?,3,
If my best friend could not finish the deed\; would I be willing to sub in?,3,Needs consideration 
(tf) I wank and poo simultaneously. I pank.,3,
(tf) I've had a sexual encounter with a besties's partner,2.5,? not sure about this re wording 
(tf) I am better at oral than I am at sex.,2,
(tf) I manipulate people to get what I want.,2,"Idk we have to make a decision on the ""I'm not a great person"" questions "
(tf) I like thick lips and thick hips.,2,
Do I wish my S.O. would slow the fuck down when handling my privates?,2,
Have I ever gotten away with cheating by blaming alcohol?,2,
(tf) Before picking a movie to watch\; I check for sex content on IMDB.,2,Who does this?? 
Have I ever transferred someone's cum from my mouth to another person's mouth?,2,
Do I fantasize about cheating?,2,I feel like this could/would make a lot of people uncomfortable 
Are my sheets really\; really dirty from sex?,2,Eh? 
Have I ever had sex with someone who had trouble performing?,2,"Doesn't have to be gender/genitalia specific, but sort of implies? "
Do I objectify hot people?,2,Ehhh? I feel like there could be a way to phrase less.. objectifying? lol 
Have I ever touched a stripper's ass?,2,??? 
(tf) One time I saw my grandpa naked.,2,What the hell 
Have I ever fucked a millionaire?,2,Do we need this question? 
If I found out my partners was cheating on me (non-ethically!)\; I would ___.,2,I tried making this better but it's sort of a shitty question? 
Do I enjoy both male and female genitalia?,2,Shouldn't be a binary 
(tf) I'm straight\; but I fantasize about having gay sex.,2,It's not like an inherently bad question I guess but weird 
(tf) One time I had sex in my mom's bed.,2,Not problematic but gross ha 
Have I ever asked God for forgiveness after masturbating?,2,Geez.. 
(tf) I've had alcohol poisoning?,2,"Maybe, too personal/too heavy? "
Do I have an interracial fantasy?,2,
(tf) One time on Ecstasy I touched myself to a Coldplay video.,2,So specific! 
Sentenced to life in prison\; would I eventually swing both ways?,2,So many of us already swing both ways 
(tf) One time I got blocked for unsolicited flirting.,2,Gross 
(tf) Sometimes I read Cosmo articles to improve my bedroom game.,2,This is super dated.. isn't it? 
(tf) One time I asked an S.O. to shave their butthole.,2,
(tf) One time\; I had an inappropriate dream about an in-law.,2,
Have I ever dressed in latex?,2,
Do I get off to hentai?,2,
Do I like foreplay?,2,
Does wildlife make me horny?,2,
Do I orbit my ex on social media?,2,
Have I put tanning oil on my genitals?,2,
Have I pre-gamed with hot wax?,2,
Have I partaken in digital insertion while on a dance floor?,2,
Have I taken a strap-on up the butt?,2,
Have I ever fucked in a church?,2,Same as #8:(tf) One time I got off in a church. 
(wp) Sex in the Oval Office or in the Playboy Mansion?,2,Come on we can come up with something more interesting than Playboy Mansion 
(tf) One time I instigated a fight just for the makeup sex.,2,
(tf) I need therapy because my childhood was fucked up.,2,Not really on theme with the rest of it? 
(wr) Be busted for cheating on my lover *or* find out that my lover has been cheating on me?,2,
(tf) My partner thinks I need sex therapy.,2,
What is the strangest thing I've used as lube?,2,
I love licking ___.,2,Most love? Idk something feels off 
(tf) One time I noticed cauliflower-like warts on my genitals.,2,
(tf) Since I don't often have sex\; my genitals are fluffy.,2,1. question is odd (two separate questions in one) 2. phrasing is off 
Is my life a shit show?,2,
(tf) One time someone ate my ass and I liked it.,2,
(tf) I hate porn.,2,
Have I rubbed off on a stack of pillows?,2,
During a passionate encounter\; am I more like the tortoise or the hare?,2,
Do I get uncomfortable around locker room nudity?,2,Boring if you're trans 
(tf) Plushies turn me on.,2,
(tf) One time instead of watching porn\; I just listened.,2,
(tf) If I had better sex I'd want it more often.,2,
Do I like it rough?,2,Boring for the kink crowd? 
(tf) I don't think it's cheating if I'm on LSD.,2,
Have I ever been blindfolded during sex?,2,
(wp) Watching my partner fucking a 10 or fucking a 10 while my partner watches.,2,
(tf) As a sex worker\; I think I'm worth at least 100 bucks an hour.,2,
(tf) One time I took Ecstacy and lost control of my genitals.,2,
(tf) There is no one i'd rather fuck than my partner(s).,2,
I like fucking more than my partner.,2,
(tf) My friends know more about my sex life than my partner.,2,
Do I have the hots for my partner's ex?,2,
Does watching my neighbor make me horny?,2,
(tf) One time I had sex with a convicted felon.,2,
Do I keep a tripod under my bed just in case?,2,Could be easily reworded - something along the lines of wanting to make porn 
(tf) One time I took prescription drugs that weren't mine.,2,
Have I mastered the art of seduction?,2,
Do I want it as often as my partner does?,2,
Am I still a virgin?,2,
Do I drink too much?,2,
Am I a lazy fucker?,2,
(wp): A year of regular sex from a 7 or a week with a 10?,2,
(tf) I don't last very long.,2,
Name someone I almost fucked but backed out.,2,
The first time I watched porn\; I was ___ years old.,2,"Just turns into an ""I don't really remember"" - better question would be about what kind of porn "
Do I have stretch marks?,2,
I have a fuck buddy.,2,
I'm no pharmacist\; but I like to mix ___ with ___ for a happy time.,2,
If there's a Hell\; will I rot there?,2,
Am I the giver or the receiver?,2,
(tf) I've been railed overseas.,2,I've had sex in a country where I didn't live? Not all that interesting maybe? 
(tf) One time I got in trouble for going to a strip club.,2,
(tf) I think fornicators should rot in Hell.,2,
One time\; I molested a stuffed animal.,2,Phraaasing 
My ex is a pile of shit.,2,Too on-the-nose aggressive? 
Do I worry that my partner is hiding an STD?,2,
(tf) I like watching other people have sex while I sit in the corner.,2,"A lot of these are just ""do I have x fetish"". There's got to be a more interesting way to phrase them "
(tf) I don't mind cheating to get ahead.,2,"Off topic and another ""am I kinda shit"" question "
Do I sit down to shower?,2,
Am I ashamed by the number of people I have fucked?,2,
(tf) One time I did the hanky-panky in my bff's bed.,2,
(tf) One time at a house party I pulled a Kat Stratford and brought the house down with a table dance.,2,"I don't get the reference, is it common or good? "
Is my sex drive dead?,2,
Do poor people turn me on?,2,
Do I dig man thongs.,2,
Have I ever done shit to a mannequin?,2,Can this be rephrased to make more sense? 
Have I ever done wayward shit at summer camp?,2,Phrasing 
(tf) I sympathize with the homeless.,2,"Another ""am I a decent person"" "
(tf) One time I regrew my virginity by not getting laid for over a year.,1.5,I've taken year+ long breaks between fucking 
(tf) One time somebody stalked me.,1.5,potentially triggering? | Agreed 
(tf) My partner is shitty at making sex.,1,
(tf) One time an animal made me disgracefully horny.,1,Is there a likely interpertation of this that makes sense? 
Would I pork a 10\; knowing they have genital herpes?,1,
(tf) One time I lied in order to have sex.,1,just no 
(tf) Ginger pubes make me horny.,1,
Do I have sex whenever I want it?,1,
Do I like fake boobs?,1,
I'd like to fuck ___ so I can use it as blackmail later.,1,
Do I sleep around?,1,
(tf) Sometimes I picture my mom or dad during sex and I can't stop.,1,Does anyone want to read/answer this question?? 
Is my asshole disgusting or do I use a bidet?,1,Feel like this could be salvaged somehow but it's a terrible dichotomy 
If the body is hot\; but the face is not\; am I still DTF?,1,Bleah. 
(tf) One time my in-laws saw my genitals.,1,This is weird in so many ways I would just leave out 
Have I ever robbed someone during a one night stand?,1,What the hell?? 
Am I the reacher or the settler?,1,Yuck 
Have I ever worn a cross while watching porn?,1,
Do I assgasm?,1,
Am I attracted to halfwits?,1,
Do I use a safe word?,1,
Do I fuck enough?,1,
(tf) One time I woke up because I felt someone licking my genitals.,1,
Do I like to suck face while fucking?,1,
For charity\; would I fuck a 30 year old virgin?,1,
Do I pursue sex adventures?,1,
(tf) I'm looking for new friends because mine are broke.,1,Not really on theme with the rest of it? 
(tf) I'm too jealous to have a threesome.,1,I'm too ___. I feel like there's something better for the blank 
I lost my virginity to a ___ year old.,1,
(tf) One time I shoved a gerbil up my ass through a tube?,1,
Do I use sex as a tool to get what I want?,1,
(tf) One time I crossdressed and made kinky love.,1,
One time I was in a relationship with a cheater.,1,
(tf) One time I had sex with a redhead.,1,
Is my libido affected by the moon?,1,
Do I like the taste of bonk juice?,1,
Name a body part I wish my partner would laze.,1,
Do I leave floaters in public restrooms because I think it's funny?,1,
(tf) I often eat too much.,1,
Do I have loose morals?,1,
Do I like it up the ass?,1,
Do I like to stare at my poop?,1,
How many people have I introduced to the joys of sex?,1,
Do I sometimes fantasize about switching up my sexual orientation?,1,
(tf) One time I fucked my friend while my partner watched.,1,
Do I *only* groom my crotch when I think I'm going to fuck?,1,
Do I watch interracial porn?,1,
How long can I last?,1,
(tf) I wish I would have had less sex in high school.,1,*bad* connotations 
Am I easy?,1,
If I found out my partner could never have sex again\; would I take another lover?,1,
(tf) I like to lick fat rolls.,1,
(tf) Sometimes I had different genitals.,1,
Do I wish my lover would hit the gym up more often?,1,
Have I slept in the wrong bed on account of a blackout?,1,
(tf) I troll people on Tinder even though I am in a relationship.,1,
(tf) I have anger issues because I was bullied as a kid.,1,
(tf) I don't consider kissing cheating.,1,
"The word ""fuck"" is an acronym. Do I know what it means?",1,Not actually true 
[(tf) I'd dump my partner in a heartbeat to get with a millionare.,1,
(tf) My partner sucks at missionary.,1,
Name a religeous group that I find cringy.,1,
Am I kinky?,1,lol 
(tf) I like me some chub because there's more to love.,1,
Which do I prefer: fucking while drunk or high?,1,"""Which do I prefer:"" should be bold but it's such a bad question I'm not bothering to add the formatting rule "
Have I ever been diciplined for rubbing off?,1,"Could be a. fun ""dicipline"" or b. childhood trauma so maybe we shall skip "
Do I have daddy issues?,1,
(tf) One time I woke up\; looked around\; and couldn't figure out whose bed I was in.,1,
Do I revel inthe failure of others?,1,
When my partner does ___ it's a nauseating turn-off.,1,
On occasion\; do I wear underwear that was *not* designed for my gender?,1,
Do I say no to drugs?,1,
If my partner was sent overseas for 3 years\; would I give them a free pass?,1,
(tf) Even though I'm in a relationship\; I'm still a flirt.,1,
Was I sober when I lost my virginity?,1,
(tf) One time I used bribery to get sex.,1,
Am I fucking more than one person?,1,
Have I fucked around with more than one gender?,1,
(tf) One time I had a side piece while I was in a committed relationship.,1,
(tf) Because of Jesus\; I only bone within the confines of marriage.,1,
(tf) It's hard for me to stay in a committed relationship because I'm a horndog.,1,
(tf) One time I fucked on somebody's big toe.,1,What does it meaaaaan? 
(tf) One time I slipped into the wrong hole.,1,
Am I willing to fuck somebody if I don't like if I find them hot?,1,
(tf) One time I had sex so shitty I had to stop it.,1,
If it were accepted by society\; I'd be a swinger.,1,
Which of my cousins am I secretly attracted to?,1,
What trick do I use that almost always guarantees sex?,1,
(tf) Would I doank your bare but to raise money for my local animal shelter?,1,I can't work out what it's meant to be pre-transcription. If someone can make it make sense please do 
(tf) One time I fucked someone old enough to be my parent.,1,
